source_row,variant_code,flags
6551,vmm-fd3296eb5f1531ebf5815255d941a1235aa3eeff663f4194c1968a8d2a29e507,LEGACY_QUOTE_REQUIRED
6552,vmm-5006ecf7652e25748043bd0abac4ab19a59c662f1288c8c6e0c1761fc5921e08,LEGACY_QUOTE_REQUIRED
6553,vmm-c007831730f88d1eb03ea1eb41c56077966c34c0e421881c5903d880e6525168,LEGACY_QUOTE_REQUIRED
6554,vmm-3f932416c4e11a8a583c15edfb7fead5da245c6af6db35b9630d10378f6a5470,LEGACY_QUOTE_REQUIRED
6555,vmm-8875d2e46d4cf346903c25ebfc1a3e70abf3a051ee5b09a4eae37f4a3bd12980,LEGACY_QUOTE_REQUIRED
6556,vmm-6519104d504ee7dafc68f6eb9a421018f8a5d7d5aa3189f92c7ab32d777e8c68,LEGACY_QUOTE_REQUIRED
6557,vmm-d3510134171e46cd83598b092f7584166271e8db3a1df821bc84dce93e40d7d3,LEGACY_QUOTE_REQUIRED
6558,vmm-1e187b9ee389abc0747c470ddbe712e6d87cddc7659829c06024e8c1f62035f3,LEGACY_QUOTE_REQUIRED
6559,vmm-649f7328651009aeea42af58bb59dc42acc071b2411baa78bd43a647486d55a4,LEGACY_QUOTE_REQUIRED
6560,vmm-380c5b9c1b64d35569ae201a348b8dcbdc8c43e1b1665481efe1f08da82e42db,LEGACY_QUOTE_REQUIRED
6561,vmm-7c304ff3c089138677add034704b721011ab00c53f36bb2fdced7823c02e1296,LEGACY_QUOTE_REQUIRED
6562,vmm-f4830e3ce1039dc52fef7d54ab5a1e4c29d99813560608f478e1db392cbcc9a1,LEGACY_QUOTE_REQUIRED
6563,vmm-525db54ec0652147ca259a984eae9152a89816f725ede6fd592f42245cab41d8,LEGACY_QUOTE_REQUIRED
6564,vmm-2454954412f127e1ae1b3ab8c252fa98e2a0cb80efd9566c2411d63528b2310a,LEGACY_QUOTE_REQUIRED
6565,vmm-3befa26a394920877b488656beafdbb206c33017cb57652f40752efe118e1811,LEGACY_QUOTE_REQUIRED
6566,vmm-012c56a1c250568d13d24b15db1b7e64487f594c67943057159ef6ab58d50a2f,LEGACY_QUOTE_REQUIRED
6567,vmm-a972d824568c4bc3bcdfe5725dcaedad2646c2ecc305da8c0e5273a76f32d9a1,LEGACY_QUOTE_REQUIRED
6568,vmm-4d2804c1d9bd6ecc63a7546c1062f0a94b93758925370b5ce266b820d4e4a46f,LEGACY_QUOTE_REQUIRED
6569,vmm-1d34975cd5f97bc438e331c54086c554ce39da64b909f9b9c1a894bfbce72562,LEGACY_QUOTE_REQUIRED
6570,vmm-ba07055d13849b7f76a56c4195c54e14e44bece81bb8683f1d5c48cb5548134f,LEGACY_QUOTE_REQUIRED
6571,vmm-4b6dad93359a2132ca82fb774a18a8022ee46f238e59fddea40ddecf968cf35a,LEGACY_QUOTE_REQUIRED
6572,vmm-2249dc46ac1e02f60e01a4bfe5647fe329d8895c07020575d1728da605fa908e,LEGACY_QUOTE_REQUIRED
6573,vmm-d63e78afb9bd1ce9592cfe0905589fd444359e596579118737ec4f163ccd368f,LEGACY_QUOTE_REQUIRED
6574,vmm-dc5fcbf15ee69e25888fa386133fdcb8dbfac03b540aa987b2063187b9eb0eaf,LEGACY_QUOTE_REQUIRED
6575,vmm-a48f74fbf3964c1d30464f93e5415a0725c1ec3edfc484ef2a3d71e9a6b7572e,LEGACY_QUOTE_REQUIRED
6576,vmm-63ae8a64e7c963c22a92362122f7771df9ecb9d466b6e6eb84dc10739186a165,LEGACY_QUOTE_REQUIRED
6577,vmm-90ca2b9b8cc79cd445291d7ddce7007eb0889d50ff0528ded2c94b65b027fd63,LEGACY_QUOTE_REQUIRED
6578,vmm-9863013e60e840067eeb8274a2bf4ca12106221b0f4fa932a2b695a59ad08a04,LEGACY_QUOTE_REQUIRED
6579,vmm-becf1258c70f916f75fd6926645849ff45412e5417de379a4417a805c2784448,LEGACY_QUOTE_REQUIRED
6580,vmm-d481852020957e323ee5c1960d820fd1e8cbb8ea2f0b0b4c18b0ec9b9971d309,LEGACY_QUOTE_REQUIRED
6581,vmm-68eb1fb0589ea9c4df2fb2254ff919c51fdad81fd274871d2cac9f0db811b962,LEGACY_QUOTE_REQUIRED
6582,vmm-3ae544d89230273e83fa7e2f70a608f24a96c0cdc005fcaa10070c0c0aef5f1c,LEGACY_QUOTE_REQUIRED
6583,vmm-3cb522eb72d2af9e0a2178d6d6c91513307234d0bab28609896843812ebfa0cb,LEGACY_QUOTE_REQUIRED
6584,vmm-bcdd409cfd2d15185ba62731e2184c554652d95338d23f7b8091024bed554e7a,LEGACY_QUOTE_REQUIRED
6585,vmm-2d84ccf16e6e6a6c7707b5d8ef9722d7245574c2cdda2a89de14bb4d59126f17,LEGACY_QUOTE_REQUIRED
6586,vmm-6eabed19c07c171f7a5bb1c0d1e85bd935163deece51a8e6bdbf9844cbe2e0e8,LEGACY_QUOTE_REQUIRED
6587,vmm-83597d5ed67fc3db7ed1d8105dea9ba66f7843a750601048ded761695aa3d4cf,LEGACY_QUOTE_REQUIRED
6588,vmm-c9ce2d039fa1dd7898e42c9da9dd6011539c5bb2257773ba7cab92f5e9917a1d,LEGACY_QUOTE_REQUIRED
6589,vmm-363dc5b895a59177bdb102ad07d5d76052f7b36f1e4c09847fb443317e0b4c48,LEGACY_QUOTE_REQUIRED
6590,vmm-ed79803228dd55be8988e1d497653fa106173db3275fdc4674e8bafbcfd6708d,LEGACY_QUOTE_REQUIRED
6591,vmm-864c0ddd9f6f403f4a393792c7db1bf5bbcdbb5fdafad50708e70398c8493aaf,LEGACY_QUOTE_REQUIRED
6592,vmm-1a7b73e40c3e7412e39ca09c4ae964e11b4d57265392151fd3ae3740c3761607,LEGACY_QUOTE_REQUIRED
6593,vmm-ade75bd80d33cf17777060742e0c114b4b032edfc7b234d0b906faabe369454c,LEGACY_QUOTE_REQUIRED
6594,vmm-253465a022513a7cef8055cdc5dda4b86246c6a3f7acaf80ce6a9efb06a321dc,LEGACY_QUOTE_REQUIRED
6595,vmm-a489a7ebebadbbf9e838e2a55837391be3a88b8a68bc5375f4b19563ed61b243,LEGACY_QUOTE_REQUIRED
6596,vmm-87d3f1272eb16b315d8da6e390d9101ec19b8a484e9a77d1f9b707e00dc42570,LEGACY_QUOTE_REQUIRED
6618,vmm-a99015d116cb95f8d0c8c3e69cb251bd7e53844ce19b8bbe472eff4a22cff2a9,TRANSMISSION_LABEL_CONFLICT
6621,vmm-f2d11eb47a02ab3cfe086ff3d19cd012cea5333c720b503ecbe382ea1af0028a,DISPLACEMENT_LABEL_CONFLICT
6625,vmm-7b3ab94bbe1e7854290994cb5e8f6869651568ebd7ed603a0727386e77d3a052,TRANSMISSION_LABEL_CONFLICT
6644,vmm-bd534398934644b8c6cf541326e9aa56ea6deeeacdc37712112776c507146f05,MASS_UNKNOWN_OR_OUTLIER
6701,vmm-1f7616ef70011aca725910e5491d52f2146e311791a0c0b4d2e07fcd0d224e2f,TRANSMISSION_LABEL_CONFLICT
6702,vmm-2ee79341cf723cc67feddfcede6405e7548562c434d7be9981a94226078bd825,MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_LABEL_CONFLICT
6703,vmm-e191bdbbbd0954fe6d50981cb94c2c9d456776e835b39d6c66926d508574d401,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
6704,vmm-bf82bcce1509f52866f21a5f3fbee03c0bbd9b404899614b4a0744e9cc35f3db,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER
6705,vmm-03c2d3d6987528a60d364f45a3f3277eec2322a07acb479d8ef8050c89841b44,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
6706,vmm-b6da7d7dabcbd578de97b75ccaaf492ea3ac29ec44dcc36c621a672d3d06fc56,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
6707,vmm-08ba9417c5e350b28d0205bf10f0a723160a0e61d6c87a59b5b2ea335b356f8f,CYLINDERS_UNKNOWN_OR_INVALID;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;POWER_UNKNOWN_OR_OUTLIER
6708,vmm-84d124f76378445b9b0f5a6d0fb1935fd09c0e69a8f163c20831dcbe08f074ae,CYLINDERS_UNKNOWN_OR_INVALID;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;POWER_UNKNOWN_OR_OUTLIER
6709,vmm-a7c8c3a88cedd9be3a70b089fea36150496e4e001fcf11759ae4b20c23f27317,CYLINDERS_UNKNOWN_OR_INVALID;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;POWER_UNKNOWN_OR_OUTLIER
6710,vmm-95360b84406ef2d1256d5ae58fa4abe2221d12f0bf1a41d31e9f626bea7ec989,CYLINDERS_UNKNOWN_OR_INVALID;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;POWER_UNKNOWN_OR_OUTLIER
6716,vmm-466951a7d3b8c025df32146009a7a5fa8e31aaf8fbdb46528a6474ac936519f6,POWER_LABEL_CONFLICT
6723,vmm-29eb0851f2805f7f64d82be989ea4abc68a75a00ce6d57f5798a1fcb5d39f709,DISPLACEMENT_LABEL_CONFLICT
6732,vmm-9afe8ccae77073befdcbd6abf55f8bf3ce202e6ea59eaed67bb63a79a0e3d3ce,MASS_UNKNOWN_OR_OUTLIER
6735,vmm-e79eeb86649cb3cd74585c8fd37fddeec7f818ed9cec032c0e1440c06d987912,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
6736,vmm-edbd9b204bd2a8c9a018cfadac6c30483cb658f62116f3526123a9518d1a9179,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER
6737,vmm-24d185fa510f8eda123d7799fc421c4b43aa74cdd593ee7f273ec5004e8e314a,MASS_UNKNOWN_OR_OUTLIER
6738,vmm-8537a6b7fab894514dbdca16a9f7b3d67e9f18856640c6f824c095965c0631a9,MASS_UNKNOWN_OR_OUTLIER
6739,vmm-e5db382be0be997d3d68f60c953503606c5d4076aae35111ffdce1e4793214db,MASS_UNKNOWN_OR_OUTLIER
6740,vmm-d730ccd0e37c4b6f58a3623791e624180e05275494dffe04c4d49ccca576fd47,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER
6741,vmm-20040ccb0d5b4a5ac054e0b9cabeb78ad337ee5cb280f3153dad8ccb82f32aad,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER
6742,vmm-52fbebac277b488fbe342cf8454a72d52341a700795cb315054d42518f41396c,CYLINDERS_UNKNOWN_OR_INVALID;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;POWER_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
6743,vmm-4e9567198510dda765de34159c9195235bcfe89cc0ae3ead972aee2773228bbf,CYLINDERS_UNKNOWN_OR_INVALID;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;POWER_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
6744,vmm-8cf7da01bb7c8dac54ab48a86e7cf212febd34cf64d61d7ce1e0637f0ec52b19,CYLINDERS_UNKNOWN_OR_INVALID;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;POWER_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
6745,vmm-7bd076906a3b4bb155adbd9515bb5881c59c9236731eb97d32bc41cde20d77f9,CYLINDERS_UNKNOWN_OR_INVALID;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;POWER_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
6746,vmm-087daed28d504dfd5806aca73fbf7c9c4b554ffb6446e57ba733f7b6f0cd42a5,CYLINDERS_UNKNOWN_OR_INVALID;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER
6747,vmm-4b2990b2142b9c6977cf70cefd4932de0e9b963a3fb8badd07332dc5ec9d285c,CYLINDERS_UNKNOWN_OR_INVALID;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER
6748,vmm-070c7a3251e699b30b5cd28bb3aea4fb2df86c4382e23920c26be0839dbf8cbc,CYLINDERS_UNKNOWN_OR_INVALID;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER
6749,vmm-555e9e246951001c5bc2c5e9c5a5389ed78529a03ab6ab056ec1dd93cc6ef5d9,CYLINDERS_UNKNOWN_OR_INVALID;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER
6750,vmm-af29e3e26af8d3bf516b61b4446709ccb248995f52c536b0d28b2a5958dea6d0,CYLINDERS_UNKNOWN_OR_INVALID;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER
6751,vmm-f24e15fb85dfbd5433e6378f94bea9c08fa40db5445183be2426bfa8d89c7860,CYLINDERS_UNKNOWN_OR_INVALID;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER
6843,vmm-ed99313cf58e189b64660fa632273169a4278c6ae50c5017f30a8d15338f0ca6,TRANSMISSION_LABEL_CONFLICT
6876,vmm-bcde21dddfa6f5e0776b4cc99d137f00b65ea194b9c77f352b3c27cf1cfca7f0,TRANSMISSION_LABEL_CONFLICT
6949,vmm-07d04a45936fe76e77efd070ba14b4fd4aa09daf3903b858bf6d875ded6022c6,MASS_UNKNOWN_OR_OUTLIER
6950,vmm-ea91b15bf5bc3cf8eb20f6986b6b02678f24218c97199df4418c9cce9485a492,MASS_UNKNOWN_OR_OUTLIER
6951,vmm-ea07a2420e5ee9fa8564b1f482b3e51512b59df9e5230e53f3f86fb6aadce139,HYBRID_FUEL_UNCERTAIN;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;ROUNDED_FOR_INTEGER_STORAGE
6952,vmm-6d7c862c1af051e7fab061d665c00c743519f6541539cc900091d409e2c8a482,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;HYBRID_FUEL_UNCERTAIN;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;ROUNDED_FOR_INTEGER_STORAGE
6957,vmm-55faa791c2fc8446ec4a76214911c94c241651ca7c4ff69bbcdcb4afc4ae425e,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER
6958,vmm-75645259dd378d8679fa6ce555674f198e1f2f4755875e261d60bff49610d61c,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER
6959,vmm-56d382347ab880ad2e82f54d01b242590ba7f1dd03cfdaeecbeb42c6307e6acb,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
6960,vmm-5610b0f651eb17f9436d74c823c7af52c15ebc95755ed92b83a16a62a74439e9,TRANSMISSION_LABEL_CONFLICT
6991,vmm-941d9222b397b3c48c19c4dda945d2f1cbe620529c08a0934926ab5ae30e3f2b,MASS_UNKNOWN_OR_OUTLIER
6999,vmm-1dac59ff4743ad9f0e8cb56614304f57df891611c4fe0b2c81db3c7061d4a699,LEGACY_QUOTE_REQUIRED
7000,vmm-790e3f8d7d9f3b7f0a14b20a436def73861d43e2e1071b5d7edb413a33d3ed02,LEGACY_QUOTE_REQUIRED
7001,vmm-201f3189034182de907ca748a0d6964bfd2417ef3ef79ecd0aefb384b1e216a7,LEGACY_QUOTE_REQUIRED
7002,vmm-8cc2135ecff5efe336b91376836f09b7e80bb56f9a99ceb140ff158af26290a8,LEGACY_QUOTE_REQUIRED
7003,vmm-f52ff879a203b4cd146c95e5e2a3f6bb313c87c60a710214367de0327cf00e0d,LEGACY_QUOTE_REQUIRED
7004,vmm-66c2d0ffb9b3cbba6719c00f90e89250d455c37f6f74ce59585beec700512395,LEGACY_QUOTE_REQUIRED
7005,vmm-0f60b4fcedfc2e9f3a469398491ec7ff4311eaa2caf557b56fd391db211ad019,LEGACY_QUOTE_REQUIRED
7006,vmm-d8ac4a13df5fa10b74c6199f0ad1d74acdeec3f5312fb22c45fd27c2d11d8b12,LEGACY_QUOTE_REQUIRED
7007,vmm-a1266a0acd7ee1718acefae6e220733d8e919773346a019a6391cbdf961afed6,LEGACY_QUOTE_REQUIRED
7008,vmm-103293e96c1f930f889186bd817cfce7c44c7a790539b358b487af357b11b7e9,LEGACY_QUOTE_REQUIRED
7009,vmm-c66a30225573d10c774593871dc5dc646096ba113a131042508897d92c088dbf,LEGACY_QUOTE_REQUIRED
7010,vmm-e6587431ee110ab8dbdd2ca6f9efa50fc092abd0676aaa0ee80922584ded6aed,LEGACY_QUOTE_REQUIRED
7011,vmm-6eb45b655ab3b2c2b79c3ed9feb90cda4a0c208cafd425fe3c38f623ebb07707,LEGACY_QUOTE_REQUIRED
7012,vmm-c73143402a14ea7196b5a4ace8cfac0a4d44626950a89c1f724d3ef3eafe3006,LEGACY_QUOTE_REQUIRED
7013,vmm-33ee917bb9cafd9e29ae7ac294d137c6787e8b3a4da43d9342ac78ba95546048,LEGACY_QUOTE_REQUIRED
7014,vmm-2197d9247b613416b154b74cdba72108ef9c25cb3ab574510804d7b81ee44e58,LEGACY_QUOTE_REQUIRED
7015,vmm-127040e34f599d0d412f88c3c57e3d5828cc4e77c02b6338b4a72c556c9ea896,LEGACY_QUOTE_REQUIRED
7016,vmm-212fcd528ab061b818b706a4b4ffb6bd9cd72525b7c47e1ec36771f3c31fc111,LEGACY_QUOTE_REQUIRED
7017,vmm-07b3c7c201d666b2ed6d89da489969cd68020a43754cc2701bac16ec97687c18,LEGACY_QUOTE_REQUIRED
7018,vmm-56b8b62667fb7557026d9716c3e71adaa45a65ad918eb3e0adda949bf04eedaa,LEGACY_QUOTE_REQUIRED
7019,vmm-b05383f094cb90b1c7f99d916e7631221761806b28239af9640d894fd14888e6,LEGACY_QUOTE_REQUIRED
7020,vmm-86bc05b85c4014bdaea4bff1dcafcc84b7d04c19b7952d36debcbbad69c4258a,LEGACY_QUOTE_REQUIRED
7021,vmm-101a880141ab7258ab5956f2baf25e2a5ac3017b98b838feabd1452a80f2eaaa,LEGACY_QUOTE_REQUIRED
7022,vmm-8686cb4b97c9e7d4dc8790c41c9cc7df423d2c1144d16b79ab6c96e4dc7dafca,LEGACY_QUOTE_REQUIRED
7023,vmm-dc90cb8dbf19ea292feb28a1badff2c5e1c55378c1f544ce65bcd79c94839170,LEGACY_QUOTE_REQUIRED
7024,vmm-bd098f46745858ad08764175eac015949a94f2fac2a57801b3045f2137d47de0,LEGACY_QUOTE_REQUIRED
7025,vmm-e33c8d456977976db20a46596877882c61f1fa2655db1ba9ae7f275fe7cf42e7,LEGACY_QUOTE_REQUIRED
7026,vmm-09b61051325fa1e85315e9e763d05aa4e247e208d10d28ea3b5187803cf4c40d,LEGACY_QUOTE_REQUIRED
7027,vmm-21582be3490d88cc99960f2b57cf2f21d41738c5a2f38f2c51d51eb652bcbf1c,LEGACY_QUOTE_REQUIRED
7028,vmm-354a6114865d0d08f6d9576b6ed71181ca52f5cb284e2f0aa03a5601e4c0e5c1,LEGACY_QUOTE_REQUIRED
7029,vmm-f9f8dc96d601b25078d18ddaeffe49e2ad358217e88255261bf2f21daa62b3da,LEGACY_QUOTE_REQUIRED
7030,vmm-1c6a59dfda6e1ac458dcbd923805da1cc6dafb7a5e0fb13f2e4b1c634cd6630e,MASS_UNKNOWN_OR_OUTLIER;LEGACY_QUOTE_REQUIRED
7031,vmm-f6e0175e3fa30daec8fbb871fa21ea04e4a0ee283aedf5b8f168f2aafcbadc2c,LEGACY_QUOTE_REQUIRED
7032,vmm-61e4cb4250ece04a404b2bf14f77de59adb15a2770718491e5811440ecefac5d,LEGACY_QUOTE_REQUIRED
7033,vmm-66cd84916a49e6f65c0eeed623a880c4e601d9de37ef2a4994e941f19f0b5c3f,MASS_UNKNOWN_OR_OUTLIER;LEGACY_QUOTE_REQUIRED
7034,vmm-8548f79dd8fcd29a69ece4f026754de498b012c2a029d97c722af1211d75546a,LEGACY_QUOTE_REQUIRED
7035,vmm-e1b24735c2afb91f692a8f4aae2bb24abb09c0908083abdda8aee6cf89d77cde,LEGACY_QUOTE_REQUIRED
7036,vmm-89e0b1d323c13bed07bd7f85a8f9bf3ec9c0a2324a91e0230f8d0532ebeab253,LEGACY_QUOTE_REQUIRED
7037,vmm-87633c31a18baafb8402a03dd60469d8e21a617e772d49a327dace5a3b5c47f8,LEGACY_QUOTE_REQUIRED
7038,vmm-c3df3c66858fb269f144c780ad712b8a0b1f188922c58e1652ea601442e10b92,LEGACY_QUOTE_REQUIRED
7039,vmm-e643eed9214519ad2e640c8954bd5fc58ff5f94835da757e939d0eead3ffcab7,MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN;LEGACY_QUOTE_REQUIRED
7040,vmm-e5b6f2be420f431911669bf145450368ce7d1bbfb564dd0bb3861c3547cab6a8,LEGACY_QUOTE_REQUIRED
7041,vmm-cb3b1a8edbf65010244a9198d72cd4f23736ff2914f94190c28f009399d0378e,MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN;LEGACY_QUOTE_REQUIRED
7042,vmm-62c6d11d7fc492f73f0640d98f598bc59a994092b932123fbe11b9c40f73becc,TRANSMISSION_UNKNOWN;LEGACY_QUOTE_REQUIRED
7069,vmm-12aebdd13a5a7a6a1ac7443d58f494a1cea347dfcf5c0beb24c977a3f08b3290,LEGACY_QUOTE_REQUIRED
7078,vmm-08e2624d707258cb81afc7b3e88184fe69e6af403efe6b52d7c314d17cb23449,POWER_LABEL_CONFLICT
7106,vmm-ad910672fb0495ef44145c08d77b021cf9269b1762f2977d38e5eae6eda242d3,MASS_UNKNOWN_OR_OUTLIER;LEGACY_QUOTE_REQUIRED
7107,vmm-8806a631644dbddfda2697ec3b3ae703abe919f0ca1d2df37991cf0220c3f883,LEGACY_QUOTE_REQUIRED
7108,vmm-6a876a800e071392deb5374d0f8ff08e55e6f37489612ea960f5201d27b97800,LEGACY_QUOTE_REQUIRED
7109,vmm-5df43d7a2e41c46979c1c99c213fd594b4174f8ec68508ea9934404e8c45a267,LEGACY_QUOTE_REQUIRED
7119,vmm-969f5b573e48380801d84398ee6bf9b3878359fde8a5aa8269f0edb7853e30ea,DISPLACEMENT_UNKNOWN_OR_OUTLIER
7132,vmm-a478e307c42ce86375de449291bb90e6010f45c9e4e87c5307a982b76ec38e03,LEGACY_QUOTE_REQUIRED
7133,vmm-2b2a0680f7ae71401ccf77557d81a681d6b339811aeccd9861d2c36b0a9b96f4,LEGACY_QUOTE_REQUIRED
7134,vmm-d8d97d8b6fdf3955e073327a691dc03036c920807e47652e8263f180058230b1,LEGACY_QUOTE_REQUIRED
7135,vmm-255cb26f94db3376f07b0494703847a10cc0fe565af8ea2d61d9430e18d51ced,MASS_UNKNOWN_OR_OUTLIER;LEGACY_QUOTE_REQUIRED
7136,vmm-96b2c4074b26b5be4d09527e1618df0e9dc4cbe714132c298e635f6975017a06,LEGACY_QUOTE_REQUIRED
7137,vmm-ddeb52e2c6c181bd9b25f949dd069d576aa10e7656e6c18ae345216f36f19a69,LEGACY_QUOTE_REQUIRED
7138,vmm-3615966c47782d55745a2b738c431436c99283bf5ceb3408ddd1e280e9be6246,LEGACY_QUOTE_REQUIRED
7139,vmm-12f51c420918f55e6c3203bfea3c53f911d5a6e40dc061d2ff35d0044ba2d921,LEGACY_QUOTE_REQUIRED
7140,vmm-34af86037290874ca3c7faea06623de08805f36b6412482c98ee938752ecd627,LEGACY_QUOTE_REQUIRED
7141,vmm-edd07b9a3037be1a1dfc525655b1a720f7ca2a2442813eab31194beb6226c776,LEGACY_QUOTE_REQUIRED
7142,vmm-c787e0f63cd2778c43161f0b5fdfd4f9697c47daac149881f339472c2682b5a7,LEGACY_QUOTE_REQUIRED
7143,vmm-532c9e5bfa540f031cd93e17296a44d4db413ac5d13b9d1c368bcec246b1b3b9,LEGACY_QUOTE_REQUIRED
7144,vmm-712dec7a12bea85e3e79bbf7bb91661215245d44383b6d1419a0befcfc291f37,LEGACY_QUOTE_REQUIRED
7145,vmm-8e019d685b3a2ad7856e7defc99285b665275a0007e90c6492e5e5ab1d993a1e,LEGACY_QUOTE_REQUIRED
7196,vmm-27da651211b95eb7ea6d6060504d617d29fb9585d29e8f3d209aed77c8739970,MASS_UNKNOWN_OR_OUTLIER
7199,vmm-25d20cee3ef95c1f3c6954e2843ce65b68b5a213568fec874f9035098e4c8923,LEGACY_QUOTE_REQUIRED
7200,vmm-42a71495f005749f37c1bbb632ad4d93b406ac20393baffa6b469690c37ce62c,LEGACY_QUOTE_REQUIRED
7201,vmm-b875a656dccc67e8050421e787adf3a368cf7e7eb5bdd118100a66d67785e0e1,LEGACY_QUOTE_REQUIRED
7202,vmm-2579f9a5c3924617031a8a3015d6b1014479d69d167dbbcea79428cb4485d705,LEGACY_QUOTE_REQUIRED
7203,vmm-71b0eb5cf9eb570bd16388842987dabe5975d1d2b2b28c6e95f2ea689eceba67,LEGACY_QUOTE_REQUIRED
7204,vmm-73d3efcbce7a56c0696a3c8f903fd7058ca10f80c022702e2773eba38e193416,LEGACY_QUOTE_REQUIRED
7205,vmm-916d06a9af24724d9c58e0215629e841ec241a4e65fc9e2fca8cfdff702d71be,LEGACY_QUOTE_REQUIRED
7217,vmm-c59e4541ce678e2879aed2f1f52c46c8ad403b85584b3996f810d1a895691830,LEGACY_QUOTE_REQUIRED
7218,vmm-3925680f390413f30be2ce20c64233270daff2c825530677ff0f51ac5d770cba,LEGACY_QUOTE_REQUIRED
7219,vmm-4b010a22f10178563fd988eb6e2c1a300e002dd50d5ce727fab2fb1cde4bdd9f,LEGACY_QUOTE_REQUIRED
7220,vmm-8f654eeaf2380265009f962ddd4c4b8d324bf7c795995963d02010a6dcb35e22,LEGACY_QUOTE_REQUIRED
7221,vmm-e73d00c732425a108775ab77f87e5a99e4b95eeb58403d5413ba3574f2ba2b67,LEGACY_QUOTE_REQUIRED
7268,vmm-1faa90e4ca5fcf412562c34c0c977310c9357917733c8bcb6888e874ca09094b,POWER_LABEL_CONFLICT
7279,vmm-f4c600aa3bb600298993380dad46b29cfa0485d52198045890e2de14326c7260,LEGACY_QUOTE_REQUIRED
7280,vmm-3770f15383c7e655678c7d3ade3b592ac23bcc0f5112a870a0ecd6c84becab0f,LEGACY_QUOTE_REQUIRED
7281,vmm-9636cdce0902dbb6c4ef4ab7c0296749e711d96504cff1355ec684bb85ee7095,LEGACY_QUOTE_REQUIRED
7282,vmm-28f9f04b6610bad34793fe11fcc10f88f04e0c7e77ccc8b9c331b3edc0d96abc,LEGACY_QUOTE_REQUIRED
7283,vmm-4fcd8aba76fedc513103aba1fcf034b4ffeb3a256754efe3e0a34731b315dcca,LEGACY_QUOTE_REQUIRED
7284,vmm-f4764060eac14803e2b5b7225d564c8b0a6b1e2428cc68d3f89bf5233314f413,LEGACY_QUOTE_REQUIRED
7296,vmm-7383cd3de6b0e067a1ca2cba101816100281403b7da235a12269aa24cdff5ace,LEGACY_QUOTE_REQUIRED
7297,vmm-c1a3348a59e2cbc43dcb6655908493ee0c4aab9ed2060f1da84994ad9861c6db,LEGACY_QUOTE_REQUIRED
7298,vmm-2b007fb3025c711f8fbab291c1d83976c0779729f7d23324ef68594bbe32e570,LEGACY_QUOTE_REQUIRED
